District,Type,Latitude,Longitude,Subtype,Date,Time,Misdemeanor/Felony,Week
Manhattan South,Burglary,40.7237932,-74.0003607,Commercial Night,02/29/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7454198,-73.9909665,Commerical Day,03/06/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7170902,-73.9985901,Commercial Night,03/06/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7260555,-73.9835272,Residence Day,03/06/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7597334,-73.9916804,Residence Day,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7196799,-73.9922098,Residence Unknow..,02/29/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7440091,-73.9856951,Residence Day,03/01/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7509816,-73.9906117,Commerical Day,03/04/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7509816,-73.9906117,Commercial Night,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7509816,-73.9906117,Commerical Day,02/29/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Burglary,40.7507902,-74.0056302,Commerical Day,03/05/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7091500,-74.0105384,From Building (N..,02/29/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7116400,-74.0058200,By Theft Of Cred..,03/06/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7140500,-73.9902097,From Night Club..,03/05/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7185856,-73.9917492,By Extortion,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7189597,-74.0012703,From Store- Shop..,03/04/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7339700,-73.9887799,From Residence ..,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7344455,-74.0061771,By False Promise..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7347994,-73.9907045,From Building (N..,03/02/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7352117,-73.9916876,From Retail Stor..,02/29/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7396758,-73.9909352,From Store- Shop..,03/04/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7398820,-73.9987063,By Identity Thef..,03/06/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7410799,-74.0015600,From Night Club..,03/06/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7410799,-74.0015600,From Residence ..,03/01/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7422299,-73.9970103,From Building (N..,03/02/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7489797,-74.0032303,By Dishonest Emp..,03/04/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7509640,-73.9827209,From Store- Shop..,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7560282,-73.9869627,From Eatery Una..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7567701,-73.9827101,From Store- Shop..,03/02/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7571242,-73.9719037,From Person Pic..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7610345,-73.9870196,By Theft Of Cred..,03/05/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7614219,-73.9840582,From Person Ba..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7619797,-74.0010799,Bank Acct Compro..,03/01/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7629607,-73.9718652,From Person Ba..,03/06/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7629701,-73.9739601,From Store- Shop..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7636304,-73.9734730,Bank Acct Compro..,03/04/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7208373,-73.9976361,By Theft Of Cred..,03/05/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7208900,-73.9957529,Personal Electro..,02/29/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7214602,-73.9885198,From Person Ba..,03/05/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7229301,-74.0021802,Credit Card Acco..,03/03/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7261199,-74.0016002,From Residence ..,03/03/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7268602,-73.9799099,By False Promise..,03/05/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7298998,-73.9889201,From Motorcycle,03/04/16,07:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7317901,-74.0078102,Bank Acct Compro..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7352103,-73.9916935,From Building (N..,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7401544,-73.9863107,From Person Pic..,03/03/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7472365,-73.9933634,Personal Electro..,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7476301,-73.9767274,By Open Credit C..,03/02/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7477774,-74.0003773,Credit Card Acco..,03/05/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7485002,-73.9749699,By Extortion,03/02/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7495324,-73.9879663,From Building (N..,03/02/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7497070,-73.9915579,From Building (N..,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7547102,-73.9916197,From Motorcycle,03/06/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7621253,-73.9973679,From Building (N..,03/02/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7636347,-73.9734919,From Store- Shop..,03/02/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7636347,-73.9734919,Credit Card Acco..,03/01/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7647359,-73.9880254,From Person Pic..,03/06/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7647359,-73.9880254,From Person Ba..,03/04/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7660531,-73.9833677,From Eatery Una..,03/04/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7660531,-73.9833677,By False Promise..,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7100803,-74.0163799,From Residence ..,02/29/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7167201,-73.9891601,From Residence ..,03/01/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7175531,-73.9993037,From Person Pic..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7188699,-73.9889697,From Night Club..,03/06/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7210297,-73.9915098,Personal Electro..,03/05/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7214161,-73.9838778,Of Bicycle,02/29/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7227202,-73.9941598,From Residence ..,03/02/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7228898,-73.9797302,Credit Card Acco..,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7241783,-73.9735060,By False Promise..,03/02/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7274000,-73.9885399,From Residence ..,03/02/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7295032,-74.0069677,From Building (N..,03/03/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7298040,-74.0104761,From Pier Unatt..,03/05/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7301298,-73.9894800,By Theft Of Cred..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7310578,-74.0014063,From Open Areas..,03/05/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7310578,-74.0014063,From Open Areas..,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7321703,-73.9942999,From Night Club..,03/06/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7331499,-74.0058703,Credit Card Acco..,03/05/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7332929,-73.9871771,By False Promise..,03/01/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7343011,-74.0071525,From Residence ..,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7373355,-73.9926508,From Building (N..,03/06/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7381503,-74.0097099,From Night Club..,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7416197,-73.9937400,From Person Ba..,03/06/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7416197,-73.9937400,From Person Pic..,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7416197,-73.9937400,From Person Ba..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7441823,-73.9918649,By Open Credit C..,03/03/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7466224,-73.9938091,From Eatery Una..,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7484725,-73.9924659,By Bank Account ..,03/04/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7496982,-73.9915592,From Open Areas..,03/04/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7498500,-73.9879203,From Store- Shop..,03/05/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7498500,-73.9879203,By Acquiring Los..,03/05/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7498500,-73.9879203,From Store- Shop..,02/29/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7508722,-73.9981617,From Residence ..,02/29/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7521243,-73.9755622,By False Promise..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7521619,-73.9777789,From Person Pic..,03/01/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7526931,-73.9730466,From Building (N..,03/06/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7540742,-73.9958222,From Building (N..,03/05/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7569800,-74.0048102,From Person Unc..,03/06/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7577699,-73.9734203,Credit Card Acco..,03/02/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7583801,-73.9709902,From Person Pic..,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7627501,-73.9969198,From Building (N..,03/03/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7058699,-74.0132497,By Dishonest Emp..,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7063902,-74.0095201,By Dishonest Emp..,03/04/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7079097,-74.0060198,From Open Areas..,03/01/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7103672,-74.0112293,From Store- Shop..,03/05/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7103672,-74.0112293,Bank Acct Compro..,03/01/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7107050,-73.9847000,From Building (N..,03/05/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7164508,-73.9805625,Personal Electro..,03/06/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7164508,-73.9805625,Personal Electro..,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7171801,-73.9830601,Personal Electro..,03/02/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7179200,-73.9930902,Personal Electro..,03/02/16,06:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7212403,-73.9877701,From Person Ba..,03/04/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7242439,-73.9977829,Credit Card Acco..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7242439,-73.9977829,By Open Credit C..,03/01/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7265192,-73.9958324,From Eatery Una..,03/02/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7287297,-74.0033101,Bank Acct Compro..,03/03/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7298502,-73.9914400,From Building (N..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7310203,-73.9859100,From Residence ..,03/02/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7310203,-73.9859100,By False Promise..,02/29/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7317057,-74.0009542,From Person Ba..,03/04/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7383328,-73.9877812,From Eatery Una..,03/02/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7385003,-73.9918001,From Store- Shop..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7410253,-73.9941590,From Residence ..,03/02/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7415399,-73.9895698,From Building (N..,03/04/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7428998,-73.9928100,From Eatery Una..,02/29/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7470069,-73.9771867,Bank Acct Compro..,03/05/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7485103,-73.9887102,By Bank Account ..,02/29/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7566587,-73.9785643,By Dishonest Emp..,02/29/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7579154,-73.9776423,From Store- Shop..,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7591636,-73.9883888,From Person Pic..,03/02/16,09:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7622876,-73.9861058,By False Promise..,03/02/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7623854,-73.9786101,From Person Ba..,03/06/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7026599,-74.0128803,From Building (N..,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7103297,-74.0095402,From Store- Shop..,03/02/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7146702,-73.9823601,Credit Card Acco..,03/05/16,13:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7186301,-74.0025294,From Building (N..,03/04/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7187198,-73.9890558,From Night Club..,03/05/16,15:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7202273,-73.9844738,Personal Electro..,03/05/16,08:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7223802,-74.0037701,From Store- Shop..,03/04/16,17:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7230997,-74.0062297,By Acquiring Los..,03/03/16,20:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7245485,-74.0019322,From Store- Shop..,03/04/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7250044,-73.9993324,From Store- Shop..,03/02/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7250044,-73.9993324,From Motorcycle,03/02/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7264699,-73.9770902,By False Promise..,03/05/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7275998,-73.9853098,By Acquiring Los..,03/03/16,12:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7305783,-73.9905240,From Motorcycle,03/05/16,02:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7313502,-73.9825800,Personal Electro..,03/02/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7316269,-73.9991060,By False Promise..,03/04/16,18:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7336998,-74.0016398,From Night Club..,03/02/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7347998,-73.9906858,From Store- Shop..,03/03/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7375501,-73.9840800,By Theft Of Cred..,03/05/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7401599,-73.9863002,From Building (N..,03/04/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7410598,-73.9978599,By False Promise..,03/04/16,19:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7419304,-73.9892854,From Eatery Una..,03/03/16,22:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7422854,-74.0044342,Credit Card Acco..,03/05/16,04:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7422854,-74.0044342,From Night Club..,03/01/16,14:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7425844,-73.9803997,Credit Card Acco..,03/04/16,03:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7425844,-73.9803997,From Night Club..,03/03/16,10:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7441001,-73.9956497,From Building (N..,03/03/16,11:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7445399,-73.9888698,From Building (N..,03/06/16,16:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7458301,-73.9823500,From Person Ba..,02/29/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7484701,-73.9924700,From Truck Unat..,03/03/16,01:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7496402,-73.9796001,From Retail Stor..,03/02/16,05:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7509570,-73.9827206,From Person Pur..,02/29/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7509816,-73.9906117,From Store- Shop..,03/06/16,21:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7509816,-73.9906117,From Store- Shop..,03/06/16,00:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7509816,-73.9906117,From Store- Shop..,03/05/16,23:00,Felony,Week of 02/29/16 - 03/06/16
Manhattan South,Grand Larceny,40.7532557,-73.9666198,By False Promise..,03/06/16,23:00,Felony,Week of 02/29/16 - 03/06/16
